,Customer,Income,Marital Status
4360,LZ81665,0.0,Single
4361,OP43389,29057.0,Married
4362,PI98333,0.0,Single
4363,YX67409,25595.0,Married
4364,XR85926,58058.0,Married
4365,MJ54807,22828.0,Married
4366,AX36597,0.0,Married
4367,IC94434,23815.0,Married
4368,ZX56541,45329.0,Married
4369,RI76571,59349.0,Married
4370,YL78930,19794.0,Married
4371,ZX17330,92401.0,Divorced
4372,MK92016,0.0,Married
4373,KH93541,83000.0,Married
4374,UG12132,77693.0,Married
4375,BV35683,62902.0,Married
4376,PN69476,0.0,Married
4377,HB70063,43386.0,Single
4378,CR59224,29120.0,Married
4379,RH97231,48893.0,Married
4380,FY67942,92931.0,Married
4381,HG68775,15462.0,Married
4382,ED28429,0.0,Single
4383,IH17933,70088.0,Married
4384,NE67816,25558.0,Married
4385,QJ65091,0.0,Divorced
4386,TR75465,0.0,Married
4387,LM12349,36328.0,Married
4388,XZ62712,32948.0,Single
4389,SL70555,69114.0,Divorced
4390,XI31845,45302.0,Divorced
4391,DQ34772,0.0,Married
4392,XU57332,53173.0,Single
4393,SJ87108,23904.0,Single
4394,PL33465,63774.0,Divorced
4395,XL80761,67544.0,Married
4396,SB41594,26691.0,Married
4397,UB51030,0.0,Single
4398,KT46283,58089.0,Married
4399,WZ65217,0.0,Married
4400,JB11283,99583.0,Divorced
4401,TM13014,0.0,Married
4402,QS81789,24410.0,Married
4403,FP78531,68956.0,Single
4404,RN41087,0.0,Married
4405,WJ88394,20588.0,Married
4406,LH94971,37840.0,Married
4407,VW34309,43440.0,Married
4408,XH47320,83195.0,Single
4409,GX13549,0.0,Single
4410,VY32314,43209.0,Single
4411,TF65501,37308.0,Married
4412,EO24423,22239.0,Married
4413,LA79102,66106.0,Married
4414,FT74388,97065.0,Single
4415,ZE59592,24910.0,Married
4416,JU64043,49414.0,Single
4417,TR96772,61148.0,Married
4418,DQ35195,52494.0,Single
4419,No74162,20538.0,Divorced
4420,XP52012,0.0,Single
4421,HQ16068,73716.0,Married
4422,QM78112,26790.0,Married
4423,GI30974,0.0,Single
4424,NM51858,53252.0,Married
4425,ZL37444,24164.0,Divorced
4426,CI60365,20090.0,Married
4427,IX45386,81721.0,Single
4428,ZO29478,18495.0,Married
4429,NG34818,42314.0,Married
4430,EE95568,89892.0,Single
4431,LM84166,0.0,Single
4432,RO32883,0.0,Married
4433,OI68331,21576.0,Married
4434,PW95813,10312.0,Married
4435,LM50087,50632.0,Married
4436,JD82896,0.0,Single
4437,KA62636,97917.0,Single
4438,VG85511,28280.0,Married
4439,GT18023,86195.0,Married
4440,VI35467,89797.0,Married
4441,LF75926,0.0,Married
4442,SS13550,0.0,Single
4443,AA34092,33635.0,Married
4444,GQ15708,29790.0,Married
4445,JR72064,44656.0,Married
4446,AN79079,40870.0,Married
4447,DS45844,0.0,Married
4448,QJ90136,28363.0,Divorced
4449,OS95734,94508.0,Married
4450,KT21352,0.0,Married
4451,CG33085,0.0,Divorced
4452,IU94124,0.0,Single
4453,HW93117,0.0,Single
4454,ON63161,18017.0,Divorced
4455,HT64629,0.0,Single
4456,XE59612,63741.0,Single
4457,VZ39362,57078.0,Married
4458,SL71970,0.0,Single
4459,YO29244,25239.0,Divorced
4460,TN85931,29227.0,Married
4461,PP92749,60021.0,Married
4462,MB54287,0.0,Single
4463,JQ93340,83208.0,Married
4464,LN20978,25983.0,Married
4465,ZD59913,25965.0,Divorced
4466,BG80246,22679.0,Married
4467,VP48253,41186.0,Single
4468,BR39076,0.0,Divorced
4469,ZD29731,29070.0,Married
4470,QR88427,0.0,Single
4471,WN69789,33485.0,Married
4472,LZ39487,58206.0,Married
4473,GO42840,87492.0,Married
4474,SR96970,0.0,Married
4475,ED90879,20757.0,Single
4476,SS69401,23449.0,Married
4477,VF32335,0.0,Single
4478,WX14028,60455.0,Single
4479,FP99321,0.0,Single
4480,QF21628,53588.0,Married
4481,OR40901,40870.0,Married
4482,NF82527,0.0,Married
4483,GD84658,0.0,Single
4484,PA14842,45128.0,Married
4485,SA45648,90874.0,Married
4486,IQ37561,52823.0,Married
4487,TP34946,26784.0,Married
4488,TL20040,22354.0,Married
4489,JM96431,54420.0,Single
4490,LN10007,50800.0,Married
4491,WY17451,0.0,Single
4492,XS30210,84583.0,Married
4493,UD27331,33701.0,Single
4494,HC52114,0.0,Single
4495,WG50184,68931.0,Married
4496,BQ99053,0.0,Married
4497,IY77611,0.0,Single
4498,ER24015,29318.0,Single
4499,SG71810,41503.0,Married
4500,OQ10108,0.0,Married
4501,ON45263,0.0,Divorced
4502,RD15786,25905.0,Divorced
4503,TU64352,0.0,Single
4504,CR12479,40046.0,Divorced
4505,AW36627,58577.0,Married
4506,UD31660,70129.0,Married
4507,QL18084,91268.0,Married
4508,DJ11965,12902.0,Divorced
4509,LT16517,62053.0,Married
4510,JG77605,30389.0,Married
4511,PD94851,15585.0,Married
4512,NK27819,23091.0,Married
4513,PL28709,22571.0,Single
4514,DY35560,0.0,Single
4515,LX23185,0.0,Single
4516,NA39347,73976.0,Divorced
4517,SI32097,30814.0,Married
4518,JD50909,80681.0,Married
4519,FB55024,60934.0,Married
4520,NQ51389,0.0,Single
4521,EA23961,80797.0,Married
4522,RQ78687,89410.0,Divorced
4523,ZE42703,52728.0,Divorced
4524,LZ34164,43199.0,Married
4525,CO44659,43510.0,Married
4526,YQ53901,28909.0,Married
4527,LX46285,0.0,Single
4528,GH90738,71176.0,Married
4529,FK10455,84429.0,Married
4530,GJ77362,61613.0,Married
4531,WJ26538,68370.0,Married
4532,IN67175,52389.0,Married
4533,LA52988,64478.0,Married
4534,ZH89968,59207.0,Single
4535,YA17061,17162.0,Married
4536,NT76210,0.0,Married
4537,XL58577,14973.0,Divorced
4538,WJ57919,56342.0,Single
4539,FG77231,73054.0,Married
4540,UH32376,21586.0,Married
4541,RA43827,0.0,Single
4542,WA67245,24193.0,Married
4543,GT65478,84815.0,Married
4544,SZ35936,18495.0,Married
4545,AT41276,36554.0,Married
4546,JD94356,0.0,Single
4547,PU88199,99845.0,Married
4548,OR33365,0.0,Married
4549,KQ36942,10853.0,Married
4550,LN62857,23749.0,Married
4551,GY99465,0.0,Single
4552,JV58396,0.0,Single
4553,WC83553,92783.0,Married
4554,CB95310,83502.0,Married
4555,YY71144,83846.0,Married
4556,TP96247,18606.0,Married
4557,HC16500,72191.0,Married
4558,AM29546,57733.0,Married
4559,ZM31116,63688.0,Married
4560,VG40704,55855.0,Married
4561,PJ73790,60021.0,Married
4562,KE36052,0.0,Married
4563,HW97280,74300.0,Married
4564,WX10701,0.0,Married
4565,CC16034,51747.0,Married
4566,YA83600,28887.0,Single
4567,UE10014,0.0,Single
4568,NV11692,0.0,Single
4569,XJ52902,43540.0,Married
4570,EI89831,96961.0,Married
4571,ZY57929,32799.0,Divorced
4572,KI70852,0.0,Single
4573,WD38067,72540.0,Married
4574,NQ45562,35173.0,Married
4575,RU75129,65431.0,Married
4576,KC16062,0.0,Married
4577,VK57280,0.0,Single
4578,AP90638,0.0,Single
4579,GF12712,40672.0,Divorced
4580,QQ26855,52583.0,Single
4581,ZJ90079,64816.0,Married
4582,CE75354,36685.0,Married
4583,CP38401,0.0,Single
4584,ZZ42291,77143.0,Married
4585,EI57866,60942.0,Married
4586,KL39986,0.0,Single
4587,PL18921,21514.0,Married
4588,SR71068,25927.0,Single
4589,JM47657,25965.0,Divorced
4590,JZ54775,27688.0,Married
4591,LO57469,75490.0,Married
4592,DA99797,33871.0,Single
4593,WA63124,0.0,Single
4594,YV97407,85470.0,Single
4595,UQ71296,97095.0,Married
4596,LY14687,73604.0,Married
4597,AM32820,0.0,Single
4598,ZP47993,40646.0,Married
4599,WN13366,74454.0,Single
4600,MK87221,18168.0,Married
4601,BC77846,0.0,Married
4602,YL27602,0.0,Single
4603,QS70017,43597.0,Married
4604,PZ80067,0.0,Divorced
4605,FV62588,66825.0,Married
4606,IN56924,0.0,Single
4607,IX67925,0.0,Single
4608,IS58553,22448.0,Married
4609,AB78984,42596.0,Single
4610,WN13947,0.0,Single
4611,VA91846,97868.0,Married
4612,KM58067,92921.0,Married
4613,EL42453,41372.0,Married
4614,TP10619,26660.0,Married
4615,AH41065,58851.0,Married
4616,SS63511,95697.0,Married
4617,NE21279,0.0,Married
4618,TN71995,0.0,Divorced
4619,OM13505,81741.0,Single
4620,KI83797,48295.0,Single
4621,SH60585,65538.0,Married
4622,GU33167,53997.0,Married
4623,BX20846,93272.0,Married
4624,VK69632,68899.0,Single
4625,RU72450,0.0,Single
4626,KN15789,0.0,Single
4627,GG29821,54950.0,Married
4628,RN98239,96306.0,Divorced
4629,NE83217,70342.0,Single
4630,YU72630,72421.0,Married
4631,EZ80325,0.0,Married
4632,CE41738,77748.0,Married
4633,HF15113,19096.0,Divorced
4634,WZ83320,73876.0,Married
4635,XX31571,0.0,Single
4636,US90854,20742.0,Single
4637,FX55357,44804.0,Single
4638,LR32149,52993.0,Married
4639,UK66803,49185.0,Married
4640,VO87159,69240.0,Single
4641,QK23524,26877.0,Married
4642,ZQ37164,82828.0,Married
4643,FG47217,99824.0,Married
4644,FQ46354,30352.0,Married
4645,AG56998,0.0,Married
4646,KG23128,27681.0,Married
4647,NX34811,85478.0,Married
4648,PY79729,94310.0,Divorced
4649,VJ64329,13663.0,Single
4650,CO71312,10384.0,Married
4651,VG83453,17272.0,Married
4652,JD78271,64367.0,Married
4653,XM69101,47519.0,Married
4654,HK30754,26263.0,Divorced
4655,WJ47053,0.0,Single
4656,HX36471,0.0,Single
4657,HS66275,77309.0,Married
4658,MB75636,50876.0,Married
4659,KB35786,20284.0,Single
4660,LX42787,22567.0,Single
4661,SS34897,63546.0,Married
4662,ZQ92997,0.0,Single
4663,OB66874,28137.0,Married
4664,LE74625,22608.0,Married
4665,QN60028,92296.0,Married
4666,GV19121,0.0,Single
4667,PS43764,12430.0,Single
4668,YW60802,0.0,Single
4669,UI80897,50470.0,Divorced
4670,VV35420,44788.0,Married
4671,RW61528,52423.0,Single
4672,LT60268,29696.0,Single
4673,VA77345,26884.0,Married
4674,WG15595,64388.0,Married
4675,FZ45665,0.0,Single
4676,MM90239,34498.0,Single
4677,UG18431,73060.0,Married
4678,BE78308,0.0,Single
4679,EM29019,61337.0,Married
4680,SK37917,0.0,Single
4681,DD68171,59496.0,Married
4682,NF20746,0.0,Single
4683,PY48656,37813.0,Married
4684,AO42003,55907.0,Married
4685,DK41858,80480.0,Married
4686,TY20016,72734.0,Married
4687,OH76118,0.0,Married
4688,IZ79227,36548.0,Married
4689,HN10814,62113.0,Married
4690,OD25312,0.0,Single
4691,ZR32858,41252.0,Married
4692,FC68244,61139.0,Married
4693,VS86041,26744.0,Married
4694,EQ82942,0.0,Single
4695,ZE82255,74640.0,Married
4696,DA79544,88126.0,Married
4697,WG33213,55005.0,Divorced
4698,DP97298,33190.0,Single
4699,JH73645,0.0,Single
4700,SK98708,0.0,Single
4701,ZZ62245,0.0,Single
4702,AU46604,0.0,Single
4703,HD44279,25226.0,Divorced
4704,LS99940,63398.0,Married
4705,EY27917,30092.0,Married
4706,ZJ22033,37876.0,Single
4707,TZ60132,12201.0,Divorced
4708,XG74199,37970.0,Married
4709,YM74115,28898.0,Married
4710,LO48126,23845.0,Married
4711,NM37561,62810.0,Married
4712,HW19141,65773.0,Married
4713,OD21455,0.0,Single
4714,WN14477,0.0,Divorced
4715,YK88644,0.0,Divorced
4716,YO41331,41479.0,Married
4717,PB39857,72433.0,Married
4718,NW67881,74586.0,Married
4719,BN13780,0.0,Married
4720,EZ70847,67326.0,Married
4721,YR75102,25285.0,Married
4722,RS30611,15871.0,Married
4723,QT61438,38795.0,Married
4724,MD44130,24882.0,Married
4725,MS78828,33169.0,Married
4726,DG31826,86305.0,Married
4727,WW67905,0.0,Married
4728,LS92540,32210.0,Divorced
4729,RP92511,69090.0,Married
4730,LK63879,0.0,Single
4731,BT20606,83308.0,Married
4732,WW31823,39034.0,Married
4733,MN79082,46750.0,Married
4734,ID89933,39786.0,Married
4735,NM77390,56788.0,Single
4736,NN79124,90156.0,Married
4737,DF97701,63867.0,Married
4738,EJ73184,83413.0,Married
4739,GE43335,0.0,Divorced
4740,HB68898,36116.0,Married
4741,UP80657,56342.0,Single
4742,PR13091,55542.0,Single
4743,YV73432,58466.0,Married
4744,CG90504,12964.0,Single
4745,SH12501,43412.0,Married
4746,ZR58728,82611.0,Single
4747,NS57426,28915.0,Single
4748,HU99414,0.0,Single
4749,LP86596,0.0,Married
4750,HR92775,91774.0,Single
4751,DQ69331,27972.0,Married
4752,SP41790,0.0,Married
4753,YA52900,0.0,Married
4754,RQ88363,77857.0,Married
4755,OZ37864,0.0,Divorced
4756,EH27304,56502.0,Single
4757,CR37971,95018.0,Married
4758,KL54950,23705.0,Married
4759,DS75515,72333.0,Married
4760,YW72997,0.0,Single
4761,MR13691,47622.0,Married
4762,PP20957,0.0,Married
4763,KJ41153,79632.0,Divorced
4764,WX49215,16154.0,Married
4765,CH78309,72211.0,Married
4766,UF54329,70892.0,Married
4767,CQ59706,49367.0,Divorced
4768,KP77095,68086.0,Married
4769,PP14656,90353.0,Married
4770,QM74025,49558.0,Divorced
4771,RW67951,93485.0,Married
4772,ED13353,10629.0,Single
4773,LG49010,10237.0,Married
4774,UA74474,87517.0,Married
4775,AC79024,23241.0,Married
4776,SD61306,60861.0,Married
4777,PF88939,21726.0,Married
4778,FG64765,36313.0,Single
4779,DC79319,29160.0,Single
4780,HS45195,0.0,Single
4781,VN73653,0.0,Single
4782,WL72919,48139.0,Single
4783,DO31181,0.0,Married
4784,WY23230,13688.0,Divorced
4785,SK89479,0.0,Single
4786,BM30720,27649.0,Single
4787,XG92008,24191.0,Married
4788,CJ46674,0.0,Single
4789,UJ31096,58493.0,Married
4790,GS44464,82477.0,Married
4791,XP35430,88663.0,Married
4792,QI51950,74057.0,Single
4793,PL88841,0.0,Married
4794,ZW51790,52342.0,Married
4795,MY80820,42012.0,Married
4796,NE13752,56021.0,Married
4797,VL51487,35124.0,Married
4798,DD97473,0.0,Single
4799,QJ89807,0.0,Single
4800,GK24074,37202.0,Married
4801,DL61016,65985.0,Single
4802,EV60177,87771.0,Single
4803,OS96036,63624.0,Married
4804,AF37776,80192.0,Married
4805,NC78961,35945.0,Divorced
4806,YA15471,93004.0,Married
4807,KX80728,0.0,Single
4808,VV47792,71210.0,Married
4809,GE80842,99159.0,Married
4810,QA93530,81491.0,Divorced
4811,GA27295,99875.0,Divorced
4812,EL55611,51705.0,Married
4813,TL39050,39837.0,Married
4814,ZQ96022,31421.0,Married
4815,OM69210,81531.0,Married
4816,VU72280,25134.0,Married
4817,WC21189,37386.0,Married
4818,JX50334,0.0,Divorced
4819,GB70736,99553.0,Married
4820,PU21485,0.0,Single
4821,MF49636,70705.0,Married
4822,TG29325,22724.0,Single
4823,MW83318,26320.0,Married
4824,LM54297,0.0,Single
4825,NI78185,0.0,Single
4826,HL14274,88218.0,Divorced
4827,SF86727,25180.0,Married
4828,EM89554,48091.0,Married
4829,XP50892,92539.0,Single
4830,VH77056,40658.0,Married
4831,JF19701,75453.0,Married
4832,JN49891,94003.0,Single
4833,CX65318,31737.0,Married
4834,HL35876,0.0,Single
4835,RD87161,0.0,Married
4836,CF50291,0.0,Single
4837,VF35858,48885.0,Married
4838,XG55762,0.0,Single
4839,EC28314,86305.0,Married
4840,GR53936,28909.0,Married
4841,DV51398,0.0,Single
4842,YF81002,26140.0,Married
4843,YM20358,35095.0,Divorced
4844,AZ75509,31678.0,Married
4845,No93155,28245.0,Married
4846,FG21322,0.0,Single
4847,GO44613,19168.0,Married
4848,ZW93288,22705.0,Divorced
4849,MS67230,86481.0,Single
4850,FQ32742,38008.0,Divorced
4851,YF30946,63032.0,Married
4852,TH69908,27228.0,Married
4853,QA78691,0.0,Single
4854,NL44360,13424.0,Divorced
4855,HO77809,59098.0,Divorced
4856,MC30750,16181.0,Divorced
4857,HU41273,95697.0,Married
4858,VS73599,26806.0,Married
4859,TO74000,30595.0,Married
4860,MS45259,88079.0,Married
4861,LI45265,99803.0,Married
4862,LK70293,0.0,Married
4863,FY24370,0.0,Single
4864,YE64125,36283.0,Divorced
4865,QT39025,66991.0,Married
4866,LO15516,34322.0,Married
4867,FM47139,44855.0,Married
4868,LW59140,97729.0,Married
4869,JA26024,48263.0,Married
4870,YF16441,68343.0,Single
4871,QT43282,76847.0,Single
4872,NL17964,35795.0,Married
4873,CD27895,0.0,Single
4874,CF62992,53074.0,Married
4875,QK23742,0.0,Single
4876,UV64489,28743.0,Single
4877,ED65109,81839.0,Married
4878,SC40169,14030.0,Married
4879,PW88443,32764.0,Married
4880,YZ38778,74775.0,Divorced
4881,EO77382,53503.0,Single
4882,SM42728,34455.0,Married
4883,PX31667,52198.0,Married
4884,NC35008,64429.0,Married
4885,XC77244,44788.0,Married
4886,UM52895,30130.0,Married
4887,WV39838,0.0,Married
4888,IT92328,0.0,Single
4889,QD86074,34337.0,Married
4890,WH80404,22276.0,Married
4891,XH20787,52980.0,Married
4892,ZU50513,97736.0,Married
4893,TW42649,0.0,Married
4894,QH46481,0.0,Single
4895,MQ73697,68727.0,Married
4896,UG48681,71391.0,Married
4897,ID58230,62271.0,Married
4898,DY35486,0.0,Single
4899,EP64833,0.0,Single
4900,MC69755,0.0,Married
4901,ZZ41158,28506.0,Married
4902,QM59790,0.0,Divorced
4903,LL67008,0.0,Single
4904,ZU69163,94161.0,Married
4905,EB72052,33345.0,Divorced
4906,WA60547,64195.0,Divorced
4907,RV97631,0.0,Married
4908,SS20130,67414.0,Married
4909,ZI72165,33176.0,Married
4910,HD29166,0.0,Divorced
4911,NP30139,56779.0,Divorced
4912,FV54537,40810.0,Married
4913,SG62327,30622.0,Married
4914,FX26050,14119.0,Married
4915,DU50092,77237.0,Married
4916,EU48798,24980.0,Divorced
4917,WE93328,66676.0,Married
4918,KP83069,0.0,Single
4919,GO56075,0.0,Married
4920,DI19952,0.0,Married
4921,SV58690,41853.0,Single
4922,RF35142,23815.0,Married
4923,CU69816,22885.0,Married
4924,JM67025,32630.0,Married
4925,OB69329,18577.0,Divorced
4926,GF19726,75952.0,Married
4927,FH39427,96390.0,Married
4928,VM69145,25680.0,Divorced
4929,GN76399,0.0,Single
4930,IV94496,51504.0,Single
4931,NM91640,0.0,Single
4932,DS46955,41456.0,Married
4933,LU82585,44368.0,Married
4934,QX31376,70961.0,Married
4935,SQ36805,21986.0,Divorced
4936,UY57856,0.0,Single
4937,OG84541,33514.0,Married
4938,NT66759,60230.0,Married
4939,PR74307,0.0,Married
4940,PW15144,40818.0,Married
4941,KS89479,37937.0,Married
4942,QA22158,64571.0,Divorced
4943,MK32733,0.0,Married
4944,WL85494,21988.0,Married
4945,RZ79717,0.0,Single
4946,NS12730,24672.0,Married
4947,YK32760,0.0,Divorced
4948,SS77718,0.0,Single
4949,QP62600,72878.0,Married
4950,ET47892,88340.0,Married
4951,PS78418,52278.0,Married
4952,SK32629,12902.0,Divorced
4953,LQ79472,99816.0,Single
4954,AI58500,26554.0,Married
4955,ME47990,77485.0,Married
4956,KU25309,22537.0,Married
4957,RW66792,76522.0,Married
4958,MN32305,0.0,Single
4959,XS98744,22886.0,Divorced
4960,SL19130,0.0,Single
4961,JG66653,25506.0,Married
4962,GQ17441,0.0,Single
4963,WL67313,0.0,Single
4964,LX33054,0.0,Single
4965,HN97052,0.0,Married
4966,EB12732,96357.0,Married
4967,KA29693,16266.0,Married
4968,KE41602,76516.0,Married
4969,QF17193,20484.0,Married
4970,IQ63581,40215.0,Divorced
4971,MR39613,22854.0,Married
4972,RQ22171,0.0,Single
4973,QV89791,55217.0,Married
4974,MD15300,76276.0,Single
4975,OW33876,47918.0,Married
4976,SK12752,0.0,Single
4977,BW65176,43499.0,Married
4978,XV31269,0.0,Single
4979,NV94455,0.0,Single
4980,QA32784,21497.0,Married
4981,UH41125,27972.0,Married
4982,VS28690,20942.0,Divorced
4983,SD63822,0.0,Single
4984,QE50648,74298.0,Married
4985,EL77795,23339.0,Married
4986,VK98184,77031.0,Married
4987,BR69566,31739.0,Divorced
4988,AI16519,0.0,Married
4989,SN67992,25236.0,Divorced
4990,BE31382,0.0,Married
4991,ZP49970,40964.0,Married
4992,OA23108,40896.0,Married
4993,LY90785,95733.0,Married
4994,ZR66788,39161.0,Married
4995,BL12371,84551.0,Divorced
4996,GB68813,12843.0,Single
4997,IG90926,71551.0,Single
4998,CT86614,0.0,Single
4999,BL13393,77835.0,Divorced
5000,TU33850,16764.0,Married
5001,IL25109,39007.0,Married
5002,OP67672,20290.0,Married
5003,NW73460,46182.0,Married
5004,LW57693,11920.0,Married
5005,JD81426,97162.0,Married
5006,AM99192,42743.0,Married
5007,LQ31287,0.0,Divorced
5008,ZU25563,0.0,Divorced
5009,RU75949,85789.0,Married
5010,DV85764,0.0,Married
5011,VU33725,31349.0,Married
5012,SV43220,37256.0,Married
5013,WL61717,0.0,Single
5014,IW17510,0.0,Single
5015,ZS35830,58166.0,Married
5016,TY95197,0.0,Single
5017,PU73501,97361.0,Single
5018,FP65563,51937.0,Married
5019,IC44995,75921.0,Married
5020,AY55759,92766.0,Married
5021,GO94903,12964.0,Single
5022,TF35512,48117.0,Married
5023,HY43263,0.0,Single
5024,WP34496,0.0,Married
5025,QE73187,66152.0,Married
5026,WL13766,31093.0,Single
5027,VT44999,0.0,Married
5028,RZ14993,0.0,Single
5029,XI14610,19121.0,Married
5030,VE31268,0.0,Single
5031,ZD13262,68563.0,Married
5032,OJ58066,24726.0,Divorced
5033,RK81706,0.0,Married
5034,NI18835,51991.0,Married
5035,RA87395,0.0,Married
5036,QN13323,89096.0,Single
5037,BC53363,23031.0,Married
5038,VB26229,29540.0,Divorced
5039,AD28535,58557.0,Married
5040,SE50560,88816.0,Married
5041,YL65673,0.0,Single
5042,WK65741,61809.0,Married
5043,GZ77449,58452.0,Single
5044,OF49789,57161.0,Married
5045,YX54093,0.0,Divorced
5046,TD19026,90083.0,Married
5047,XT67997,57693.0,Divorced
5048,WP65749,0.0,Married
5049,YT91759,44368.0,Married
5050,YH20696,68727.0,Married
5051,NS14955,40564.0,Married
5052,UH79028,51066.0,Single
5053,JM89095,0.0,Single
5054,NK26146,90551.0,Divorced
5055,HE99696,0.0,Single
5056,HH15953,21353.0,Divorced
5057,ZO30377,0.0,Single
5058,VZ23007,55350.0,Married
5059,DF74270,80321.0,Married
5060,SE47384,94230.0,Married
5061,CS84396,53305.0,Single
5062,OQ20827,55593.0,Married
5063,VU47281,0.0,Single
5064,BN62219,0.0,Single
5065,TP39671,0.0,Married
5066,HX33134,22158.0,Married
5067,UR49989,81605.0,Married
5068,VU48786,62219.0,Married
5069,QM46642,15587.0,Married
5070,TG60853,0.0,Married
5071,CV40610,0.0,Single
5072,HI98447,28505.0,Married
5073,QD86271,25918.0,Married
5074,ZD75163,0.0,Single
5075,LB98130,34137.0,Married
5076,VZ16820,21839.0,Single
5077,YE24562,20978.0,Married
5078,IH78357,83392.0,Married
5079,TH96263,73661.0,Married
5080,DC31768,49793.0,Married
5081,YO81676,0.0,Single
5082,MQ79612,91890.0,Married
5083,ZZ77357,0.0,Single
5084,OE88763,11885.0,Divorced
5085,XP39695,43000.0,Married
5086,QC28119,90043.0,Married
5087,AZ29426,0.0,Single
5088,RI46607,48567.0,Single
5089,OJ63606,27510.0,Married
5090,TQ89058,59124.0,Married
5091,IW78492,0.0,Single
5092,WE88728,56531.0,Married
5093,PJ74689,0.0,Married
5094,ZI86917,45277.0,Married
5095,IJ71609,0.0,Single
5096,FP17993,0.0,Married
5097,EC28398,22886.0,Divorced
5098,ZX85480,66685.0,Married
5099,JP27787,65775.0,Divorced
5100,NH24429,52972.0,Single
5101,QU58523,52979.0,Divorced
5102,EZ39383,55436.0,Divorced
5103,IR74017,32116.0,Married
5104,DH68234,56070.0,Divorced
5105,TZ37274,0.0,Single
5106,QG67362,0.0,Single
5107,TN36916,93621.0,Married
5108,FL74984,79192.0,Divorced
5109,FV15346,96853.0,Divorced
5110,JV12632,0.0,Married
5111,TF64196,75121.0,Married
5112,PC27174,0.0,Single
5113,RL28880,69959.0,Divorced
5114,FG46631,81400.0,Married
5115,PB29715,0.0,Single
5116,ZV42323,67523.0,Single
5117,YS49138,62366.0,Married
5118,XJ34057,67134.0,Married
5119,NJ54277,41479.0,Married
5120,RL64888,29697.0,Married
5121,UM28580,58577.0,Married
5122,TO87218,0.0,Single
5123,YQ79307,51144.0,Married
5124,KZ80383,29587.0,Married
5125,TS78649,0.0,Single
5126,QX84389,71499.0,Married
5127,WC26700,0.0,Single
5128,JR26812,0.0,Single
5129,QD17769,75740.0,Married
5130,VA89404,53262.0,Married
5131,ZR41880,75180.0,Single
5132,XK49057,31196.0,Single
5133,ZM52280,0.0,Single
5134,UX93878,34505.0,Married
5135,WY65854,0.0,Married
5136,ES97823,0.0,Single
5137,CX34236,37937.0,Married
5138,CQ81839,21897.0,Single
5139,ES97399,55994.0,Married
5140,GL44478,24067.0,Single
5141,ML79788,43630.0,Divorced
5142,KZ67768,23811.0,Divorced
5143,XU67970,0.0,Single
5144,IQ40799,0.0,Single
5145,BV80674,0.0,Single
5146,TH72397,50562.0,Married
5147,EC13382,21514.0,Married
5148,LE30774,80355.0,Married
5149,RA14734,64125.0,Married
5150,IY31142,83800.0,Single
5151,CK29372,23840.0,Married
5152,KD70601,54834.0,Single
5153,QN76596,80277.0,Married
5154,XI62151,88430.0,Married
5155,ZQ37702,26255.0,Married
5156,GE13332,0.0,Married
5157,LZ84227,95715.0,Married
5158,EX97404,0.0,Single
5159,RQ99149,32437.0,Married
5160,UP57305,22726.0,Married
5161,IC82877,58092.0,Married
5162,JO63956,83365.0,Married
5163,MD47500,12153.0,Single
5164,OW31837,74028.0,Married
5165,OY20177,52707.0,Married
5166,LZ10377,47451.0,Married
5167,UB17669,19864.0,Divorced
5168,DP77737,28513.0,Married
5169,QT39597,26242.0,Married
5170,MQ74051,55067.0,Single
5171,MN98042,62291.0,Married
5172,XJ60303,25048.0,Married
5173,GU42671,16654.0,Married
5174,DK26322,26887.0,Single
5175,NT75612,22784.0,Married
5176,AX28231,49345.0,Married
5177,GA89827,0.0,Single
5178,UX91266,34307.0,Divorced
5179,UC10048,0.0,Married
5180,CY90231,44096.0,Divorced
5181,QD26729,43204.0,Married
5182,RZ98310,0.0,Married
5183,VJ73478,0.0,Single
5184,KR29524,78596.0,Married
5185,ID58813,38925.0,Divorced
5186,SL98898,0.0,Married
5187,LH90819,21885.0,Single
5188,OL55220,48345.0,Single
5189,YU90693,77993.0,Single
5190,NM70181,25748.0,Married
5191,ZU30804,22520.0,Married
5192,ZT31931,0.0,Married
5193,BS29584,0.0,Single
5194,SX63814,75986.0,Married
5195,YL81070,0.0,Single
5196,RW24925,58542.0,Married
5197,FB84409,43640.0,Married
5198,YP38413,86901.0,Single
5199,ZE53116,94115.0,Married
5200,SU95720,0.0,Married
5201,UM94104,65375.0,Married
5202,ET64307,44341.0,Married
5203,XD32841,24378.0,Married
5204,SI90461,93489.0,Divorced
5205,RV75918,69161.0,Married
5206,DZ64604,60774.0,Married
5207,WF98532,0.0,Married
5208,GQ15613,54008.0,Married
5209,XU63766,0.0,Married
5210,VU35401,44619.0,Married
5211,NH95163,16476.0,Divorced
5212,CD55111,73359.0,Married
5213,TQ73797,25949.0,Married
5214,CC43119,62018.0,Married
5215,CD38665,41433.0,Married
5216,JM30137,0.0,Single
5217,CJ29883,68931.0,Married
5218,LJ35581,0.0,Single
5219,DL11519,0.0,Single
5220,AK11719,0.0,Single
5221,YL91288,98044.0,Single
5222,XV53746,91354.0,Married
5223,HU57895,0.0,Divorced
5224,MI95708,15083.0,Married
5225,AX45422,0.0,Married
